Period,States and Territories,SA4 name,SA3 name,SA2 name,ATMs,Bank_post,Branch,Other face-to-face,Total,ATM_prop,Branch_prop,Bank_post_prop,Other_prop
2021-06-30,VIC,Melbourne - West,Brimbank,Delahey,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,VIC,Melbourne - West,Brimbank,Derrimut,2,0,0,0,2,1.0,0.0,0.0,0.0
2021-06-30,VIC,Melbourne - West,Brimbank,Keilor Downs,4,1,1,0,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
2021-06-30,VIC,Melbourne - West,Brimbank,St Albans - North,12,1,3,0,16,0.75,0.1875,0.0625,0.0
2021-06-30,VIC,Melbourne - West,Brimbank,St Albans - South,1,0,1,0,2,0.5,0.5,0.0,0.0
2021-06-30,VIC,Melbourne - West,Brimbank,Sunshine,15,1,7,0,23,0.6521739130434783,0.30434782608695654,0.043478260869565216,0.0
2021-06-30,VIC,Melbourne - West,Brimbank,Sunshine North,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,VIC,Melbourne - West,Brimbank,Sunshine West,2,1,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0
2021-06-30,VIC,Melbourne - West,Brimbank,Taylors Lakes,12,2,6,0,20,0.6,0.3,0.1,0.0
2021-06-30,VIC,Melbourne - West,Hobsons Bay,Altona,2,1,2,0,5,0.4,0.4,0.2,0.0
2021-06-30,VIC,Melbourne - West,Hobsons Bay,Altona Meadows,6,1,1,0,8,0.75,0.125,0.125,0.0
2021-06-30,VIC,Melbourne - West,Hobsons Bay,Altona North,5,3,2,0,10,0.5,0.2,0.3,0.0
2021-06-30,VIC,Melbourne - West,Hobsons Bay,Newport,1,3,0,0,4,0.25,0.0,0.75,0.0
2021-06-30,VIC,Melbourne - West,Hobsons Bay,Seabrook,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,VIC,Melbourne - West,Hobsons Bay,Williamstown,11,1,6,0,18,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.0
2021-06-30,VIC,Melbourne - West,Maribyrnong,Braybrook,5,3,1,0,9,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0
2021-06-30,VIC,Melbourne - West,Maribyrnong,Footscray,15,1,5,1,22,0.6818181818181818,0.22727272727272727,0.045454545454545456,0.045454545454545456
2021-06-30,VIC,Melbourne - West,Maribyrnong,Maribyrnong,13,1,7,1,22,0.5909090909090909,0.3181818181818182,0.045454545454545456,0.045454545454545456
2021-06-30,VIC,Melbourne - West,Maribyrnong,Seddon - Kingsville,2,2,1,0,5,0.4,0.2,0.4,0.0
2021-06-30,VIC,Melbourne - West,Maribyrnong,West Footscray - Tottenham,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,VIC,Melbourne - West,Maribyrnong,Yarraville,2,3,0,0,5,0.4,0.0,0.6,0.0
2021-06-30,VIC,Melbourne - West,Melton - Bacchus Marsh,Bacchus Marsh,7,1,4,0,12,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.0
2021-06-30,VIC,Melbourne - West,Melton - Bacchus Marsh,Caroline Springs,11,1,4,1,17,0.6470588235294118,0.23529411764705882,0.058823529411764705,0.058823529411764705
2021-06-30,VIC,Melbourne - West,Melton - Bacchus Marsh,Melton,6,1,2,0,9,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0
2021-06-30,VIC,Melbourne - West,Melton - Bacchus Marsh,Melton South - Weir Views,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,VIC,Melbourne - West,Melton - Bacchus Marsh,Melton West,12,1,4,0,17,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.0
2021-06-30,VIC,Melbourne - West,Wyndham,Hoppers Crossing - North,3,2,0,0,5,0.6,0.0,0.4,0.0
2021-06-30,VIC,Melbourne - West,Wyndham,Hoppers Crossing - South,14,1,6,0,21,0.6666666666666666,0.2857142857142857,0.047619047619047616,0.0
2021-06-30,VIC,Melbourne - West,Wyndham,Laverton,3,1,1,1,6,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
2021-06-30,VIC,Melbourne - West,Wyndham,Point Cook - North East,11,2,4,0,17,0.6470588235294118,0.23529411764705882,0.11764705882352941,0.0
2021-06-30,VIC,Melbourne - West,Wyndham,Point Cook - North West,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,VIC,Melbourne - West,Wyndham,Point Cook - South,2,0,0,0,2,1.0,0.0,0.0,0.0
2021-06-30,VIC,Melbourne - West,Wyndham,Tarneit - Central,12,1,3,0,16,0.75,0.1875,0.0625,0.0
2021-06-30,VIC,Melbourne - West,Wyndham,Truganina - North,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,VIC,Melbourne - West,Wyndham,Werribee - South,13,1,7,1,22,0.5909090909090909,0.3181818181818182,0.045454545454545456,0.045454545454545456
2021-06-30,VIC,Melbourne - West,Wyndham,Werribee - West,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,VIC,Melbourne - West,Wyndham,Wyndham Vale - South,2,0,0,0,2,1.0,0.0,0.0,0.0
2021-06-30,VIC,Mornington Peninsula,Frankston,Carrum Downs,5,1,1,0,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0
2021-06-30,VIC,Mornington Peninsula,Frankston,Frankston,15,3,7,0,25,0.6,0.28,0.12,0.0
2021-06-30,VIC,Mornington Peninsula,Frankston,Frankston North,8,4,3,0,15,0.5333333333333333,0.2,0.26666666666666666,0.0
2021-06-30,VIC,Mornington Peninsula,Frankston,Frankston South,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,VIC,Mornington Peninsula,Frankston,Langwarrin,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,VIC,Mornington Peninsula,Frankston,Seaford (Vic.),2,3,1,0,6,0.3333333333333333,0.16666666666666666,0.5,0.0
2021-06-30,VIC,Mornington Peninsula,Mornington Peninsula,Dromana,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,VIC,Mornington Peninsula,Mornington Peninsula,Flinders,0,3,0,0,3,0.0,0.0,1.0,0.0
2021-06-30,VIC,Mornington Peninsula,Mornington Peninsula,Hastings - Somers,13,6,7,0,26,0.5,0.2692307692307692,0.23076923076923078,0.0
2021-06-30,VIC,Mornington Peninsula,Mornington Peninsula,Mornington - East,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,VIC,Mornington Peninsula,Mornington Peninsula,Mornington - West,13,1,7,1,22,0.5909090909090909,0.3181818181818182,0.045454545454545456,0.045454545454545456
2021-06-30,VIC,Mornington Peninsula,Mornington Peninsula,Mount Eliza,3,2,3,0,8,0.375,0.375,0.25,0.0
2021-06-30,VIC,Mornington Peninsula,Mornington Peninsula,Mount Martha,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,VIC,Mornington Peninsula,Mornington Peninsula,Point Nepean,7,3,2,0,12,0.5833333333333334,0.16666666666666666,0.25,0.0
2021-06-30,VIC,Mornington Peninsula,Mornington Peninsula,Rosebud - McCrae,8,3,4,0,15,0.5333333333333333,0.26666666666666666,0.2,0.0
2021-06-30,VIC,Mornington Peninsula,Mornington Peninsula,Somerville,3,3,1,0,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0
2021-06-30,VIC,North West,Grampians,Ararat,6,1,5,1,13,0.46153846153846156,0.38461538461538464,0.07692307692307693,0.07692307692307693
2021-06-30,VIC,North West,Grampians,Ararat Surrounds,1,4,2,1,8,0.125,0.25,0.5,0.125
2021-06-30,VIC,North West,Grampians,Horsham,9,2,6,6,23,0.391304347826087,0.2608695652173913,0.08695652173913043,0.2608695652173913
2021-06-30,VIC,North West,Grampians,Horsham Surrounds,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,VIC,North West,Grampians,Nhill Region,3,6,6,0,15,0.2,0.4,0.4,0.0
2021-06-30,VIC,North West,Grampians,St Arnaud,2,2,3,2,9,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222
2021-06-30,VIC,North West,Grampians,Stawell,4,3,2,1,10,0.4,0.2,0.3,0.1
2021-06-30,VIC,North West,Grampians,West Wimmera,1,5,2,0,8,0.125,0.25,0.625,0.0
2021-06-30,VIC,North West,Grampians,Yarriambiack,5,11,6,2,24,0.20833333333333334,0.25,0.4583333333333333,0.08333333333333333
2021-06-30,VIC,North West,Mildura,Irymple,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,VIC,North West,Mildura,Merbein,1,2,1,0,4,0.25,0.25,0.5,0.0
2021-06-30,VIC,North West,Mildura,Mildura - North,12,4,6,4,26,0.46153846153846156,0.23076923076923078,0.15384615384615385,0.15384615384615385
2021-06-30,VIC,North West,Mildura,Mildura - South,6,2,1,0,9,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0
2021-06-30,VIC,North West,Mildura,Mildura Surrounds,2,8,1,1,12,0.16666666666666666,0.08333333333333333,0.6666666666666666,0.08333333333333333
2021-06-30,VIC,North West,Mildura,Red Cliffs,2,3,1,0,6,0.3333333333333333,0.16666666666666666,0.5,0.0
2021-06-30,VIC,North West,Murray River - Swan Hill,Buloke,6,7,5,4,22,0.2727272727272727,0.22727272727272727,0.3181818181818182,0.18181818181818182
2021-06-30,VIC,North West,Murray River - Swan Hill,Gannawarra,3,6,1,1,11,0.2727272727272727,0.09090909090909091,0.5454545454545454,0.09090909090909091
2021-06-30,VIC,North West,Murray River - Swan Hill,Kerang,4,1,4,0,9,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.0
2021-06-30,VIC,North West,Murray River - Swan Hill,Robinvale,4,1,3,1,9,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111
2021-06-30,VIC,North West,Murray River - Swan Hill,Swan Hill,7,2,5,4,18,0.3888888888888889,0.2777777777777778,0.1111111111111111,0.2222222222222222
2021-06-30,VIC,North West,Murray River - Swan Hill,Swan Hill Surrounds,0,8,0,0,8,0.0,0.0,1.0,0.0
2021-06-30,VIC,Shepparton,Campaspe,Echuca,10,2,6,4,22,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.18181818181818182
2021-06-30,VIC,Shepparton,Campaspe,Kyabram,5,2,5,0,12,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.0
2021-06-30,VIC,Shepparton,Campaspe,Lockington - Gunbower,0,2,1,0,3,0.0,0.3333333333333333,0.6666666666666666,0.0
2021-06-30,VIC,Shepparton,Campaspe,Rochester,2,2,2,0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,VIC,Shepparton,Campaspe,Rushworth,1,5,1,1,8,0.125,0.125,0.625,0.125
2021-06-30,VIC,Shepparton,Moira,Cobram,5,1,4,0,10,0.5,0.4,0.1,0.0
2021-06-30,VIC,Shepparton,Moira,Moira,0,2,1,0,3,0.0,0.3333333333333333,0.6666666666666666,0.0
2021-06-30,VIC,Shepparton,Moira,Numurkah,6,5,6,0,17,0.35294117647058826,0.35294117647058826,0.29411764705882354,0.0
2021-06-30,VIC,Shepparton,Moira,Yarrawonga,5,1,4,1,11,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.09090909090909091
2021-06-30,VIC,Shepparton,Shepparton,Kialla,2,0,0,0,2,1.0,0.0,0.0,0.0
2021-06-30,VIC,Shepparton,Shepparton,Mooroopna,4,1,2,0,7,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0
2021-06-30,VIC,Shepparton,Shepparton,Shepparton - North,10,3,5,3,21,0.47619047619047616,0.23809523809523808,0.14285714285714285,0.14285714285714285
2021-06-30,VIC,Shepparton,Shepparton,Shepparton - South East,12,4,3,1,20,0.6,0.15,0.2,0.05
2021-06-30,VIC,Shepparton,Shepparton,Shepparton Surrounds - East,0,4,0,0,4,0.0,0.0,1.0,0.0
2021-06-30,VIC,Shepparton,Shepparton,Shepparton Surrounds - West,1,6,1,0,8,0.125,0.125,0.75,0.0
2021-06-30,VIC,Warrnambool and South West,Colac - Corangamite,Camperdown,3,1,4,1,9,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111
2021-06-30,VIC,Warrnambool and South West,Colac - Corangamite,Colac,10,2,6,3,21,0.47619047619047616,0.2857142857142857,0.09523809523809523,0.14285714285714285
2021-06-30,VIC,Warrnambool and South West,Colac - Corangamite,Colac Surrounds,1,3,0,0,4,0.25,0.0,0.75,0.0
2021-06-30,VIC,Warrnambool and South West,Colac - Corangamite,Corangamite - North,2,5,1,0,8,0.25,0.125,0.625,0.0
2021-06-30,VIC,Warrnambool and South West,Colac - Corangamite,Corangamite - South,3,4,2,0,9,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0
2021-06-30,VIC,Warrnambool and South West,Colac - Corangamite,Otway,2,4,2,0,8,0.25,0.25,0.5,0.0
2021-06-30,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Glenelg (Vic.),3,7,1,1,12,0.25,0.08333333333333333,0.5833333333333334,0.08333333333333333
2021-06-30,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Hamilton (Vic.),6,1,5,4,16,0.375,0.3125,0.0625,0.25
2021-06-30,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Portland,7,1,7,0,15,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.0
2021-06-30,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Southern Grampians,2,6,2,0,10,0.2,0.2,0.6,0.0
2021-06-30,VIC,Warrnambool and South West,Warrnambool,Moyne - East,0,6,0,1,7,0.0,0.0,0.8571428571428571,0.14285714285714285
2021-06-30,VIC,Warrnambool and South West,Warrnambool,Moyne - West,3,5,3,0,11,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.0
2021-06-30,VIC,Warrnambool and South West,Warrnambool,Warrnambool - North,2,2,2,1,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285
2021-06-30,VIC,Warrnambool and South West,Warrnambool,Warrnambool - South,15,3,6,7,31,0.4838709677419355,0.1935483870967742,0.0967741935483871,0.22580645161290322
2021-06-30,WA,Bunbury,Augusta - Margaret River - Busselton,Augusta,2,4,1,0,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0
2021-06-30,WA,Bunbury,Augusta - Margaret River - Busselton,Busselton - East,9,1,6,2,18,0.5,0.3333333333333333,0.05555555555555555,0.1111111111111111
2021-06-30,WA,Bunbury,Augusta - Margaret River - Busselton,Busselton - West,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,WA,Bunbury,Augusta - Margaret River - Busselton,Busselton Surrounds,4,2,3,1,10,0.4,0.3,0.2,0.1
2021-06-30,WA,Bunbury,Augusta - Margaret River - Busselton,Margaret River,5,1,5,1,12,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.08333333333333333
2021-06-30,WA,Bunbury,Bunbury,Australind - Leschenault,2,1,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0
2021-06-30,WA,Bunbury,Bunbury,Capel,1,2,1,1,5,0.2,0.2,0.4,0.2
2021-06-30,WA,Bunbury,Bunbury,Collie,5,1,4,0,10,0.5,0.4,0.1,0.0
2021-06-30,WA,Bunbury,Bunbury,Dardanup,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,WA,Bunbury,Bunbury,Davenport,0,0,0,1,1,0.0,0.0,0.0,1.0
2021-06-30,WA,Bunbury,Bunbury,East Bunbury - Glen Iris,2,2,2,0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,WA,Bunbury,Bunbury,Eaton - Pelican Point,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,WA,Bunbury,Bunbury,Gelorup - Stratham,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,WA,Bunbury,Bunbury,Harvey,2,3,1,1,7,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285
2021-06-30,WA,Bunbury,Bunbury,South Bunbury - Bunbury,13,2,8,5,28,0.4642857142857143,0.2857142857142857,0.07142857142857142,0.17857142857142858
2021-06-30,WA,Bunbury,Bunbury,Waroona,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,WA,Bunbury,Bunbury,Withers - Usher,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,WA,Bunbury,Manjimup,Bridgetown - Boyup Brook,3,3,2,0,8,0.375,0.25,0.375,0.0
2021-06-30,WA,Bunbury,Manjimup,Donnybrook - Balingup,1,2,1,0,4,0.25,0.25,0.5,0.0
2021-06-30,WA,Bunbury,Manjimup,Manjimup,4,1,4,1,10,0.4,0.4,0.1,0.1
2021-06-30,WA,Bunbury,Manjimup,Pemberton,1,4,1,0,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0
2021-06-30,WA,Mandurah,Mandurah,Falcon - Wannanup,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,WA,Mandurah,Mandurah,Halls Head - Erskine,4,0,1,0,5,0.8,0.2,0.0,0.0
2021-06-30,WA,Mandurah,Mandurah,Mandurah,19,3,10,0,32,0.59375,0.3125,0.09375,0.0
2021-06-30,WA,Mandurah,Mandurah,Mandurah - North,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,WA,Mandurah,Mandurah,Pinjarra,1,3,1,0,5,0.2,0.2,0.6,0.0
2021-06-30,WA,Perth - Inner,Cottesloe - Claremont,Claremont (WA),7,2,6,1,16,0.4375,0.375,0.125,0.0625
2021-06-30,WA,Perth - Inner,Cottesloe - Claremont,Cottesloe,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,WA,Perth - Inner,Cottesloe - Claremont,Floreat,6,1,4,0,11,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0
2021-06-30,WA,Perth - Inner,Cottesloe - Claremont,Mosman Park - Peppermint Grove,3,2,1,0,6,0.5,0.16666666666666666,0.3333333333333333,0.0
2021-06-30,WA,Perth - Inner,Cottesloe - Claremont,Nedlands - Dalkeith - Crawley,3,4,2,0,9,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0
2021-06-30,WA,Perth - Inner,Cottesloe - Claremont,Swanbourne - Mount Claremont,0,2,1,0,3,0.0,0.3333333333333333,0.6666666666666666,0.0
2021-06-30,WA,Perth - Inner,Perth City,East Perth,3,1,0,0,4,0.75,0.0,0.25,0.0
2021-06-30,WA,Perth - Inner,Perth City,Mount Hawthorn - Leederville,2,2,1,0,5,0.4,0.2,0.4,0.0
2021-06-30,WA,Perth - Inner,Perth City,Mount Lawley - Inglewood,8,2,5,1,16,0.5,0.3125,0.125,0.0625
2021-06-30,WA,Perth - Inner,Perth City,North Perth,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,WA,Perth - Inner,Perth City,Perth (North) - Highgate,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,WA,Perth - Inner,Perth City,Perth (West) - Northbridge,48,6,25,15,94,0.5106382978723404,0.26595744680851063,0.06382978723404255,0.1595744680851064
2021-06-30,WA,Perth - Inner,Perth City,Subiaco - Shenton Park,9,4,7,3,23,0.391304347826087,0.30434782608695654,0.17391304347826086,0.13043478260869565
2021-06-30,WA,Perth - Inner,Perth City,Wembley - West Leederville - Glendalough,4,2,2,0,8,0.5,0.25,0.25,0.0
2021-06-30,WA,Perth - North East,Bayswater - Bassendean,Bassendean - Eden Hill - Ashfield,2,2,1,0,5,0.4,0.2,0.4,0.0
2021-06-30,WA,Perth - North East,Bayswater - Bassendean,Bayswater - Embleton - Bedford,2,2,1,0,5,0.4,0.2,0.4,0.0
2021-06-30,WA,Perth - North East,Bayswater - Bassendean,Maylands,2,1,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0
2021-06-30,WA,Perth - North East,Bayswater - Bassendean,Morley,17,1,8,0,26,0.6538461538461539,0.3076923076923077,0.038461538461538464,0.0
2021-06-30,WA,Perth - North East,Bayswater - Bassendean,Noranda,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,WA,Perth - North East,Mundaring,Chidlow,1,2,0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0
2021-06-30,WA,Perth - North East,Mundaring,Glen Forrest - Darlington,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,WA,Perth - North East,Mundaring,Mundaring,2,2,1,0,5,0.4,0.2,0.4,0.0
2021-06-30,WA,Perth - North East,Mundaring,Swan View - Greenmount - Midvale,4,1,0,0,5,0.8,0.0,0.2,0.0
2021-06-30,WA,Perth - North East,Swan,Ballajura,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,WA,Perth - North East,Swan,Beechboro,3,1,0,0,4,0.75,0.0,0.25,0.0
2021-06-30,WA,Perth - North East,Swan,Bullsbrook,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,WA,Perth - North East,Swan,Ellenbrook,10,1,5,0,16,0.625,0.3125,0.0625,0.0
2021-06-30,WA,Perth - North East,Swan,Malaga,7,1,3,0,11,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0
2021-06-30,WA,Perth - North East,Swan,Middle Swan - Herne Hill,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,WA,Perth - North East,Swan,Midland - Guildford,17,3,7,1,28,0.6071428571428571,0.25,0.10714285714285714,0.03571428571428571
2021-06-30,WA,Perth - North East,Swan,Stratton - Jane Brook,2,0,0,0,2,1.0,0.0,0.0,0.0
2021-06-30,WA,Perth - North West,Joondalup,Craigie - Beldon,2,2,0,0,4,0.5,0.0,0.5,0.0
2021-06-30,WA,Perth - North West,Joondalup,Currambine - Kinross,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,WA,Perth - North West,Joondalup,Duncraig,2,2,0,0,4,0.5,0.0,0.5,0.0
2021-06-30,WA,Perth - North West,Joondalup,Greenwood - Warwick,10,2,6,0,18,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0
2021-06-30,WA,Perth - North West,Joondalup,Heathridge - Connolly,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,WA,Perth - North West,Joondalup,Hillarys,10,1,6,0,17,0.5882352941176471,0.35294117647058826,0.058823529411764705,0.0
2021-06-30,WA,Perth - North West,Joondalup,Joondalup - Edgewater,14,1,9,2,26,0.5384615384615384,0.34615384615384615,0.038461538461538464,0.07692307692307693
2021-06-30,WA,Perth - North West,Joondalup,Kingsley,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,WA,Perth - North West,Joondalup,Ocean Reef,2,1,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0
2021-06-30,WA,Perth - North West,Joondalup,Padbury,3,1,1,0,5,0.6,0.2,0.2,0.0
2021-06-30,WA,Perth - North West,Joondalup,Sorrento - Marmion,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,WA,Perth - North West,Joondalup,Woodvale,2,1,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0
2021-06-30,WA,Perth - North West,Stirling,Balcatta - Hamersley,2,2,0,0,4,0.5,0.0,0.5,0.0
2021-06-30,WA,Perth - North West,Stirling,Balga - Mirrabooka,2,0,1,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0
2021-06-30,WA,Perth - North West,Stirling,Dianella - North,7,1,2,0,10,0.7,0.2,0.1,0.0
2021-06-30,WA,Perth - North West,Stirling,Dianella - South,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,WA,Perth - North West,Stirling,Innaloo - Doubleview,9,2,6,0,17,0.5294117647058824,0.35294117647058826,0.11764705882352941,0.0
2021-06-30,WA,Perth - North West,Stirling,Karrinyup - Gwelup - Carine,11,1,5,0,17,0.6470588235294118,0.29411764705882354,0.058823529411764705,0.0
2021-06-30,WA,Perth - North West,Stirling,Nollamara - Westminster,2,2,0,0,4,0.5,0.0,0.5,0.0
2021-06-30,WA,Perth - North West,Stirling,Osborne Park Industrial,1,1,1,2,5,0.2,0.2,0.2,0.4
2021-06-30,WA,Perth - North West,Stirling,Scarborough,3,1,0,0,4,0.75,0.0,0.25,0.0
2021-06-30,WA,Perth - North West,Stirling,Stirling - Osborne Park,2,1,1,1,5,0.4,0.2,0.2,0.2
2021-06-30,WA,Perth - North West,Stirling,Trigg - North Beach - Watermans Bay,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,WA,Perth - North West,Stirling,Tuart Hill - Joondanna,2,0,1,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0
2021-06-30,WA,Perth - North West,Stirling,Wembley Downs - Churchlands - Woodlands,0,3,0,0,3,0.0,0.0,1.0,0.0
2021-06-30,WA,Perth - North West,Stirling,Yokine - Coolbinia - Menora,1,3,0,0,4,0.25,0.0,0.75,0.0
2021-06-30,WA,Perth - North West,Wanneroo,Alexander Heights - Koondoola,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,WA,Perth - North West,Wanneroo,Butler - Merriwa - Ridgewood,4,0,1,0,5,0.8,0.2,0.0,0.0
2021-06-30,WA,Perth - North West,Wanneroo,Carabooda - Pinjar,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,WA,Perth - North West,Wanneroo,Carramar,2,0,0,0,2,1.0,0.0,0.0,0.0
2021-06-30,WA,Perth - North West,Wanneroo,Clarkson,12,1,7,0,20,0.6,0.35,0.05,0.0
2021-06-30,WA,Perth - North West,Wanneroo,Girrawheen,4,1,1,0,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
2021-06-30,WA,Perth - North West,Wanneroo,Madeley - Darch,4,2,2,0,8,0.5,0.25,0.25,0.0
2021-06-30,WA,Perth - North West,Wanneroo,Mindarie - Quinns Rocks - Jindalee,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,WA,Perth - North West,Wanneroo,Two Rocks,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,WA,Perth - North West,Wanneroo,Wanneroo - Sinagra,4,1,2,0,7,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0
2021-06-30,WA,Perth - North West,Wanneroo,Yanchep,2,0,0,0,2,1.0,0.0,0.0,0.0
2021-06-30,WA,Perth - South East,Armadale,Armadale - Wungong - Brookdale,11,1,6,0,18,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.0
2021-06-30,WA,Perth - South East,Armadale,Harrisdale,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,WA,Perth - South East,Armadale,Kelmscott,2,1,0,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0
2021-06-30,WA,Perth - South East,Armadale,Mount Nasura - Mount Richon - Bedfordale,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,WA,Perth - South East,Armadale,Roleystone,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,WA,Perth - South East,Armadale,Seville Grove,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,WA,Perth - South East,Belmont - Victoria Park,Belmont - Ascot - Redcliffe,1,2,0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0
2021-06-30,WA,Perth - South East,Belmont - Victoria Park,Cloverdale,14,2,7,0,23,0.6086956521739131,0.30434782608695654,0.08695652173913043,0.0
2021-06-30,WA,Perth - South East,Belmont - Victoria Park,East Victoria Park - Carlisle,7,3,3,0,13,0.5384615384615384,0.23076923076923078,0.23076923076923078,0.0
2021-06-30,WA,Perth - South East,Belmont - Victoria Park,Kewdale Commercial,1,0,0,1,2,0.5,0.0,0.0,0.5
