POW_SA2_CODE_2021,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20mo_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20mo_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20mo_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20mo_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20mo_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20mo_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20mo_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20mo_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20mo_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20mo_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20mo_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20mo_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20mo_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20mo_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20mo_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20mo_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20mo_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20mo_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20mo_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20mo_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20mo_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20mo_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20mo_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20mo_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20mo_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20mo_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20mo_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20mo_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20mo_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20mo_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
406011137,0,3,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,16
406021138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
406021139,0,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,18,15,3,0,0,12,7,0,0,0,7,18,0,0,0,22,4,0,0,0,4,0,0,0,0,4,7,0,0,0,7,8,0,0,0,9,0,0,0,0,0,4,0,0,0,3,63,9,0,0,74,12,9,0,0,24,10,0,0,0,8,18,0,0,0,22,4,0,0,0,4,0,4,0,0,4,7,0,0,0,12,12,4,0,0,13,0,0,0,0,0,4,0,0,0,3,67,23,0,0,89
406021140,6,21,0,0,24,3,3,0,0,6,0,6,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,17,36,0,0,47,16,22,0,0,34,5,0,0,0,5,10,6,0,0,12,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,8,0,0,0,8,0,0,0,0,0,47,28,0,0,78,17,39,0,0,61,11,3,0,0,11,10,9,0,0,24,6,0,0,0,6,6,3,0,0,8,4,0,0,0,4,9,4,0,0,13,8,0,0,0,8,0,0,0,0,0,63,63,0,0,126
406021141,15,35,4,0,56,3,4,0,0,8,3,7,0,0,10,0,0,0,0,0,4,4,0,0,3,0,0,0,0,5,6,4,0,0,8,3,9,0,3,14,0,0,0,0,3,34,56,4,3,100,26,22,0,0,49,4,0,0,0,4,15,4,0,0,17,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,4,0,0,8,18,5,0,0,20,4,0,0,0,4,67,36,0,0,102,43,56,4,0,100,3,4,0,0,10,19,6,0,0,25,4,0,0,0,4,0,3,0,0,9,0,0,0,0,3,11,8,0,0,17,18,11,0,3,34,6,0,0,0,7,103,94,4,3,203
406021142,5,37,3,0,55,3,14,3,0,25,10,32,0,0,37,0,6,0,0,6,3,20,0,0,24,0,12,0,0,16,6,4,0,0,14,0,5,0,0,4,4,0,0,0,4,36,130,7,0,178,14,25,0,0,36,17,7,0,0,26,40,21,0,0,58,16,6,0,0,21,0,9,0,0,8,7,3,0,0,5,5,0,0,0,5,19,9,0,0,26,0,0,0,0,0,120,71,0,0,190,20,63,3,0,89,21,21,5,0,51,48,52,0,0,96,16,11,0,0,27,5,23,0,0,30,9,15,0,0,18,13,4,0,0,18,18,10,0,0,27,5,0,0,0,5,156,196,15,0,368
406021143,10,9,8,0,27,4,7,0,0,19,6,7,0,0,16,0,0,0,0,0,0,4,0,0,9,0,4,0,0,4,0,0,0,0,5,0,3,0,0,3,4,0,0,0,3,28,39,11,0,77,5,0,0,0,4,0,0,0,0,0,17,4,0,0,23,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,10,0,0,0,0,0,48,15,0,0,69,15,11,11,0,29,9,7,0,0,22,33,9,0,0,37,9,0,0,0,12,0,4,0,0,9,0,3,0,0,5,3,0,0,0,5,3,0,0,0,6,3,0,0,0,4,77,49,15,0,144
407011144,12,54,13,3,88,17,24,0,0,39,11,28,0,0,37,4,3,0,0,7,5,20,0,0,30,3,3,3,0,15,0,3,0,0,3,3,6,0,0,12,0,3,0,0,4,64,148,23,7,236,44,34,0,0,85,88,13,0,0,103,135,30,0,0,165,39,4,0,0,47,19,10,0,0,25,5,11,0,0,18,9,5,0,0,8,51,11,0,0,67,8,0,0,0,8,398,122,0,3,533,58,95,13,6,178,104,37,0,0,143,146,57,0,0,208,44,7,0,0,55,26,33,0,0,55,9,17,3,0,34,9,4,0,0,14,54,21,0,0,76,7,3,0,0,14,462,272,21,10,768
407011145,18,54,3,0,81,0,15,0,0,18,5,17,0,0,20,5,4,0,0,9,4,5,5,0,9,7,5,0,0,11,0,4,0,0,4,0,3,0,0,0,6,3,0,0,4,39,109,7,5,163,115,75,0,0,186,28,0,0,0,31,43,12,3,0,59,12,4,0,0,17,7,3,0,0,12,12,0,0,0,10,4,0,0,0,4,45,5,0,0,54,6,0,0,0,11,272,105,3,0,385,128,132,3,0,273,36,16,0,0,47,42,30,3,0,75,14,9,0,0,25,6,13,5,0,26,18,5,0,0,19,4,4,0,0,11,50,6,0,0,61,8,3,0,0,14,314,217,9,3,548
407011146,6,23,7,0,34,8,17,4,0,24,0,9,0,0,13,0,3,0,0,3,0,10,0,0,10,8,7,0,0,7,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,24,72,11,0,113,39,20,0,3,62,35,11,0,0,54,56,16,0,0,72,16,3,0,0,23,19,8,0,0,31,14,4,0,0,16,7,0,0,0,5,23,0,0,0,20,5,0,0,0,5,202,73,0,5,279,47,44,7,3,94,45,33,4,0,78,58,31,0,0,83,16,10,0,0,23,24,18,0,0,42,16,9,0,0,23,9,5,0,0,13,23,4,0,0,25,5,0,0,0,5,227,147,10,4,392
407011147,29,84,8,5,126,14,5,5,0,27,15,12,5,0,24,3,0,0,0,3,11,21,0,3,36,3,8,0,0,8,4,7,0,0,10,9,10,0,0,16,6,3,0,0,6,93,141,11,4,254,124,54,0,0,172,28,3,0,0,33,66,11,0,0,77,15,0,0,0,15,13,3,0,0,24,7,0,0,0,4,3,6,0,0,9,37,0,0,0,37,10,0,0,0,10,300,82,0,4,383,156,139,7,5,303,41,15,5,0,59,81,22,5,0,99,15,0,0,0,15,28,25,0,0,54,9,5,0,0,19,9,7,0,0,17,44,9,0,0,54,12,3,0,0,13,393,219,16,8,633
407011148,21,61,9,0,91,24,28,0,0,55,17,21,0,0,39,3,5,0,0,9,19,17,0,0,36,11,17,0,0,29,9,4,0,0,11,0,13,0,0,13,0,0,0,0,0,103,162,16,0,285,34,42,0,5,81,100,21,11,0,130,123,32,0,0,151,47,9,0,0,59,23,7,0,0,28,14,9,0,0,24,17,5,0,0,17,67,13,0,0,80,7,0,0,0,9,431,133,12,9,584,59,101,15,5,177,122,49,14,0,186,138,54,0,0,194,58,11,0,0,68,42,24,0,0,68,27,24,0,0,54,17,3,0,0,28,72,21,0,0,95,7,4,0,0,6,542,292,25,9,868
407011149,19,48,5,3,75,12,9,0,0,18,3,11,0,0,14,5,0,0,0,5,7,7,0,0,16,0,0,0,0,6,4,0,0,0,6,4,6,0,0,3,3,0,0,0,9,53,81,9,3,146,100,63,0,0,162,33,4,0,0,40,50,7,0,0,57,15,0,0,0,18,19,0,0,0,23,14,0,0,0,13,6,0,0,0,9,27,4,3,0,37,5,0,0,0,5,268,92,4,0,365,119,108,8,4,237,41,16,0,0,58,52,23,0,0,70,18,0,0,0,20,21,9,0,0,33,14,4,0,0,16,10,3,0,0,19,33,7,0,0,43,11,0,0,0,10,318,171,12,4,509
407021150,14,69,18,0,96,0,6,0,0,12,7,7,0,0,13,0,0,0,0,4,6,15,3,0,22,0,0,0,0,0,0,6,0,0,9,5,5,0,0,11,0,0,0,0,0,38,113,20,0,171,93,46,3,0,138,14,0,0,0,17,32,3,0,0,36,3,0,0,0,4,8,4,0,0,10,0,0,0,0,0,4,0,0,0,6,26,7,0,0,32,3,0,0,0,3,177,61,3,3,247,105,119,18,0,240,19,6,0,0,27,33,11,0,0,50,9,0,0,0,12,13,14,3,0,34,0,3,0,0,7,9,4,0,0,8,23,16,0,0,39,3,0,0,0,6,219,175,26,3,421
407021151,23,43,3,0,75,0,3,0,0,4,9,18,0,0,23,0,0,0,0,0,3,9,0,0,15,4,3,0,0,7,0,0,0,0,0,6,3,0,0,7,0,0,0,0,0,40,88,5,0,134,50,70,0,0,123,13,5,0,0,14,31,14,0,0,41,4,4,0,0,10,3,3,0,0,11,5,0,0,0,0,0,0,0,0,0,20,3,0,0,20,0,3,0,0,4,124,95,0,0,226,73,118,3,0,197,15,8,0,0,23,36,28,0,0,65,4,6,0,0,7,11,12,0,0,19,7,3,0,0,8,5,0,0,0,7,22,3,0,0,30,0,3,0,0,3,166,183,5,0,357
407021152,6,31,3,0,37,4,9,4,0,10,5,9,0,0,11,0,0,0,0,0,0,5,0,0,6,0,3,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,10,60,5,0,79,25,21,0,0,40,16,0,0,0,15,32,18,0,0,50,7,4,0,0,9,4,4,0,0,9,4,3,0,0,8,0,0,0,0,4,4,3,0,0,10,0,0,0,0,0,95,56,0,4,155,29,50,4,0,83,19,7,4,0,29,35,25,0,0,66,7,4,0,0,9,4,11,0,0,14,4,9,0,0,8,0,5,0,0,7,9,5,0,0,11,0,0,0,0,0,110,108,9,3,237
407021154,6,56,11,0,72,5,20,4,0,27,7,24,0,0,33,0,3,0,0,3,0,12,0,0,12,0,10,0,0,14,0,6,0,0,5,3,9,0,0,5,0,0,0,0,3,26,137,20,0,180,15,33,0,0,55,23,3,0,0,32,35,15,0,0,51,11,3,0,0,18,14,0,0,0,12,9,7,0,0,15,4,0,0,0,4,15,10,0,0,28,8,0,0,0,10,135,79,0,3,218,25,94,11,0,127,26,28,7,0,57,42,36,0,0,84,11,5,0,0,20,14,14,0,0,29,10,14,0,0,28,3,6,0,0,10,17,13,0,0,32,8,5,0,0,7,158,216,22,3,404
407021155,43,65,0,0,114,4,3,0,0,7,0,4,0,0,4,0,0,0,0,0,3,7,0,0,9,3,0,0,0,3,0,5,0,0,5,0,5,0,0,3,0,0,0,0,0,55,82,6,0,141,87,125,0,3,217,8,0,0,0,3,10,5,0,0,13,6,0,0,0,6,3,11,0,0,13,0,0,0,0,0,4,0,0,0,6,16,5,0,0,19,0,0,0,0,0,135,141,0,3,286,134,184,7,8,331,10,6,0,0,16,12,4,0,0,18,6,0,0,0,6,6,14,0,0,22,5,0,0,0,5,4,4,0,0,11,15,11,0,0,24,0,0,0,0,0,189,225,6,8,426
407021156,21,49,6,0,75,4,3,0,0,14,0,0,0,0,4,0,0,0,0,0,0,9,0,0,12,0,4,0,0,3,0,5,0,0,4,0,5,0,0,3,3,0,0,0,6,32,74,9,0,118,46,47,0,9,105,11,0,0,0,10,6,4,0,0,14,7,0,0,0,7,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,95,55,3,8,155,67,96,7,6,179,17,8,0,0,26,12,8,0,0,19,7,0,0,0,7,11,9,0,0,19,0,4,0,0,3,0,5,0,0,7,5,4,0,0,13,4,0,0,0,8,127,128,10,7,274
407021157,34,91,13,0,139,0,12,4,0,18,8,21,3,0,29,3,0,0,0,3,4,21,4,0,26,0,5,0,0,9,3,14,0,0,14,7,7,0,0,12,0,0,0,0,3,57,167,27,5,257,162,156,0,4,328,15,5,0,0,19,36,25,0,0,62,12,0,0,0,13,17,11,0,0,27,6,4,0,0,7,17,4,0,0,20,24,8,0,0,36,6,0,0,0,3,288,216,0,7,519,195,243,16,6,461,17,18,4,0,36,45,39,3,0,92,15,0,0,0,13,18,33,4,0,59,5,11,0,0,20,19,19,0,0,37,31,14,0,0,48,4,0,0,0,5,352,384,25,10,775
407021158,15,45,7,3,66,3,5,0,0,7,3,0,0,0,4,0,0,0,0,0,0,9,4,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,21,59,10,3,93,76,46,0,0,127,7,0,0,0,7,16,3,0,0,18,4,0,0,0,4,6,0,0,0,15,0,0,0,0,0,3,0,0,0,7,4,8,0,0,13,0,0,0,0,0,126,64,0,7,192,91,92,7,5,189,9,5,0,0,13,19,4,0,0,22,4,0,0,0,6,11,12,4,0,26,0,0,0,0,5,0,3,0,0,4,7,13,0,0,17,0,0,0,0,0,149,120,10,8,285
407021173,9,68,21,0,101,15,25,3,0,50,16,36,5,0,56,5,5,0,0,10,7,39,0,0,50,4,18,0,0,30,3,7,0,0,5,3,13,0,0,13,0,0,0,0,0,70,206,33,0,312,28,41,3,0,66,36,4,0,0,46,83,37,0,0,123,35,5,0,0,39,9,11,0,0,14,15,3,0,0,24,3,3,0,0,12,28,4,0,0,29,3,0,0,0,3,238,114,4,4,359,36,104,30,0,167,56,34,3,0,93,101,70,5,0,179,35,7,0,0,45,17,53,0,0,64,21,29,5,0,50,10,9,0,0,17,30,11,0,0,46,3,0,0,0,4,303,322,39,0,668
407021174,16,96,25,0,144,8,46,6,0,60,13,52,3,0,67,0,7,0,0,7,3,35,9,0,48,4,22,0,0,24,4,9,0,0,12,11,4,5,0,16,0,4,0,0,4,58,273,49,0,385,30,45,3,0,81,52,15,3,0,72,94,44,0,0,139,40,4,0,0,44,11,11,0,0,26,13,13,0,0,24,10,7,0,0,17,23,8,0,0,36,3,0,0,0,7,281,152,9,4,447,52,144,25,0,224,62,59,8,0,138,103,92,3,0,203,40,13,0,0,54,13,45,7,0,71,17,29,0,0,52,12,11,0,0,31,29,21,5,0,51,3,3,0,0,7,337,431,55,3,830
407031159,17,40,3,0,62,4,0,0,0,8,3,14,0,0,17,3,0,0,0,3,5,12,0,0,11,0,0,0,0,0,0,11,0,0,8,7,6,0,0,8,0,0,0,0,0,35,75,3,0,117,65,32,0,3,101,18,11,0,0,25,36,13,0,0,50,12,0,0,0,11,6,6,0,0,11,9,0,0,0,9,7,3,0,0,7,12,4,0,0,18,0,0,0,0,3,169,74,0,3,247,81,78,3,3,166,19,10,0,0,31,40,28,0,0,66,17,0,0,0,11,10,13,0,0,23,9,0,0,0,10,11,12,0,0,20,13,9,0,0,26,0,0,0,0,4,200,153,3,3,363
407031160,0,24,8,0,33,0,13,0,0,16,0,11,0,0,15,0,0,0,0,0,4,7,0,0,11,0,4,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,14,67,8,0,90,5,14,0,0,19,13,5,0,0,23,18,10,0,0,30,7,3,0,0,8,4,4,0,0,14,5,0,0,0,3,0,0,0,0,3,4,0,0,0,4,0,4,0,0,3,68,39,4,0,118,3,40,8,0,54,19,22,0,0,43,19,21,0,0,48,7,5,0,0,14,7,10,0,0,20,5,10,0,0,13,7,4,0,0,9,4,3,0,0,8,0,4,0,0,6,85,109,10,0,210
407031161,23,35,0,0,56,0,0,0,0,6,3,7,0,0,9,0,0,0,0,0,0,4,3,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,3,0,0,3,33,50,0,0,92,119,71,3,6,204,9,0,0,0,8,17,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,9,4,0,0,0,4,164,80,3,6,250,144,105,4,6,256,12,5,0,0,13,18,14,0,0,29,3,0,0,0,3,3,4,3,0,14,0,0,0,0,0,4,0,0,0,4,12,3,0,0,11,4,3,0,0,0,199,128,5,3,343
407031162,9,42,0,0,60,7,17,0,0,22,7,20,0,0,29,0,4,0,0,3,4,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,5,0,0,5,33,97,8,0,140,31,29,0,0,61,17,7,3,0,22,28,10,0,0,41,10,4,0,0,13,5,0,0,0,10,5,4,0,0,4,7,0,0,0,6,11,6,0,0,15,5,0,0,0,4,119,63,3,0,186,37,72,0,0,121,22,19,3,0,47,34,31,0,0,66,13,3,0,0,13,11,8,0,0,26,5,6,0,0,14,8,0,0,0,7,11,14,0,0,22,5,3,0,0,5,150,162,9,5,322
407031163,15,36,4,0,51,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,19,41,7,0,69,52,44,0,0,93,0,0,0,0,0,7,4,0,0,6,0,0,0,0,0,7,3,0,0,7,0,0,0,0,0,3,3,0,0,8,3,0,0,0,6,0,0,0,0,0,68,48,0,0,124,58,76,7,0,143,9,0,0,0,6,9,6,0,0,12,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,4,3,0,0,4,3,4,0,0,8,0,0,0,0,0,94,93,7,0,191
407031164,17,51,8,0,73,0,4,0,0,5,3,9,0,0,8,0,0,0,0,0,4,3,0,0,7,0,7,0,0,7,3,0,0,0,3,5,9,0,0,8,0,0,0,0,0,29,80,13,0,121,93,50,0,0,141,14,0,0,0,14,32,9,0,0,45,13,0,0,0,13,8,6,0,0,11,3,0,0,0,3,3,0,0,0,5,12,6,0,0,23,4,0,0,0,10,180,70,0,4,260,105,96,8,0,212,10,3,5,0,18,37,14,0,0,56,14,0,0,0,10,9,7,0,0,21,3,3,0,0,13,10,5,0,0,11,13,9,0,0,28,4,3,0,0,6,215,154,10,4,379
407031165,23,87,13,0,123,10,21,5,0,37,8,42,0,0,44,4,5,0,0,6,8,29,4,0,40,0,17,0,0,26,8,7,0,0,11,10,5,0,0,14,0,4,0,0,6,63,216,27,3,313,27,29,0,0,61,55,13,9,0,77,104,31,0,0,137,45,6,0,0,51,14,9,0,0,25,12,0,0,0,17,12,4,0,0,17,44,7,0,0,48,4,0,0,0,7,316,113,14,0,446,52,121,13,0,187,67,29,13,0,119,114,73,0,0,185,50,11,0,0,64,22,37,4,0,62,14,22,0,0,36,21,8,0,0,30,49,16,0,0,66,4,10,0,0,13,385,327,39,3,755
407031166,20,47,3,4,75,5,0,0,0,5,7,8,0,0,10,0,0,0,0,0,5,3,0,0,14,0,0,0,0,0,0,4,0,0,5,0,3,0,0,7,0,0,0,0,0,40,68,3,3,122,67,40,0,0,111,11,0,0,0,11,28,10,0,0,33,5,0,0,0,5,3,3,0,0,6,0,0,0,0,0,11,0,0,0,11,24,7,0,0,25,3,4,0,0,12,148,58,0,3,209,85,93,4,6,187,15,0,0,0,15,32,11,0,0,46,5,0,0,0,5,7,12,0,3,17,0,0,0,0,0,10,4,0,0,18,21,11,0,0,30,3,4,0,0,9,191,122,6,5,331
407031167,5,30,5,0,40,0,11,4,0,10,4,7,0,0,13,0,6,0,0,6,4,15,0,0,19,3,4,0,0,10,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,16,79,13,0,104,9,5,0,0,16,9,7,0,0,16,21,13,0,0,34,9,0,0,0,8,5,0,0,0,5,6,0,0,0,4,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,65,27,0,0,92,11,38,5,0,56,6,10,3,0,23,30,22,0,0,46,9,7,0,0,17,3,15,0,0,20,8,6,0,0,12,0,0,0,0,0,8,5,0,0,17,0,0,0,0,0,78,99,15,0,193
407031168,21,56,17,0,92,0,0,0,0,9,3,4,0,0,6,0,0,0,0,0,6,6,0,0,13,0,10,0,0,10,5,5,0,0,12,5,15,7,0,26,0,0,0,0,0,37,101,26,0,157,54,31,0,0,82,8,0,0,0,11,28,5,0,0,35,12,0,0,0,12,11,0,0,0,12,10,0,0,0,10,0,3,0,0,7,14,7,0,0,25,7,0,0,0,7,140,49,0,3,192,75,86,16,0,180,7,8,0,0,16,32,7,0,0,40,12,0,0,0,12,15,9,0,0,26,10,10,0,0,12,11,6,0,0,18,19,20,7,0,48,7,0,0,0,7,178,147,22,3,353
407031169,52,98,4,3,158,0,7,0,0,5,0,9,0,0,18,0,0,0,0,0,5,9,0,0,16,0,0,0,0,0,0,3,0,0,4,3,5,0,0,5,0,0,0,0,0,69,129,6,3,209,115,102,0,0,227,18,3,0,0,15,26,7,0,0,37,8,0,0,0,10,5,5,0,0,11,7,0,0,0,7,9,4,0,0,10,24,9,0,0,34,0,0,0,0,0,207,130,0,9,350,171,201,4,9,378,18,8,0,0,23,31,19,0,0,49,13,0,0,0,14,10,14,0,0,29,7,0,0,0,7,8,9,0,0,15,24,13,0,0,39,0,0,0,0,0,278,262,7,11,559
407031170,25,64,4,0,94,5,7,0,0,13,9,8,0,0,21,0,0,0,0,0,0,18,0,0,16,0,6,0,0,3,3,3,0,0,10,0,7,0,0,5,0,0,0,0,0,50,111,8,0,167,52,46,0,0,100,7,5,0,0,15,44,4,0,0,39,9,3,0,4,15,0,10,0,0,11,5,0,0,0,5,12,5,0,0,13,17,0,0,0,16,6,0,0,0,6,145,69,5,10,227,80,104,9,0,192,13,11,3,0,28,48,14,0,0,59,10,3,0,4,15,8,28,0,0,33,3,0,0,0,6,14,12,0,0,22,17,4,0,0,21,6,0,0,0,10,195,182,13,10,391
497979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499999499,246,277,36,13,570,176,82,4,0,265,794,542,5,3,1348,56,18,4,0,76,67,40,6,0,118,50,12,4,0,62,217,82,18,0,317,313,160,0,3,480,39,23,3,0,66,1959,1231,92,23,3300,603,152,3,3,758,1175,58,3,0,1238,4467,600,0,40,5104,874,15,6,5,894,349,32,0,0,384,160,8,0,0,169,900,46,10,14,970,2972,257,0,21,3244,211,19,0,0,233,11712,1177,22,81,13000,844,432,40,13,1329,1354,138,15,0,1504,5261,1139,5,45,6451,930,29,6,5,972,421,72,9,0,506,206,22,4,0,232,1126,125,30,15,1290,3285,408,0,23,3729,247,43,0,0,293,13672,2407,111,105,16298
